chain_id	chain_status	missing_steps	ligand_node_id	ligand_label	ligand_receptor_edge_id	ligand_receptor_pathway	receptor_node_id	receptor_label	receptor_tf_edge_id	receptor_tf_pathway	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	tf_target_pathway	target_gene_node_id	target_gene_label	target_relation	module_sequence	evidence_ids
CHAIN:05116	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03703	Fibrinogen/FGA-containing fibrinogen	M21B-E006627	Fibrinogen-alphaIIbbeta3-platelet-adhesion	NODE05755	ITGA2B:ITGB3 integrin										21B	M21B-EVID-006570
CHAIN:05117	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00584	ANOS1/anosmin-1	M21B-E006628	ANOS1-FGFR1-FGF2-HS-modulation	NODE03659	FGFR1										21B	M21B-EVID-006571
CHAIN:05118	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04300	GnRH2/GnRH-II	M21B-E006629	GnRH2-GNRHR2-GPCR-activation	NODE04304	GNRHR2/type-II GnRH receptor										21B	M21B-EVID-006572
CHAIN:05119	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02855	Dimerized/polymerized RPS19	M21B-E006630	RPS19-dimer-C5AR1-chemotaxis	NODE01480	C5AR1/CD88										21B	M21B-EVID-006573
CHAIN:05120	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01422	C1q/complement component 1q	M21B-E006631	C1q-GPR62-hNSC-proximity-association	NODE04418	GPR62										21B	M21B-EVID-006574
CHAIN:05121	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01422	C1q/complement component 1q	M21B-E006632	C1q-ADCY5-hNSC-proximity-association	NODE00262	ADCY5										21B	M21B-EVID-006575
CHAIN:05122	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01422	C1q/complement component 1q	M21B-E006633	C1q-BAI1-hNSC-proximity-association	NODE01124	BAI1/ADGRB1										21B	M21B-EVID-006576
CHAIN:05123	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09065	PLA2G10/group X secretory phospholipase A2	M21B-E006634	PLA2G10-PLA2R1-ligand-binding	NODE09067	PLA2R1										21B	M21B-EVID-006577
CHAIN:05124	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11094	TIMD1/TIM1	M21B-E006635	TIM1-CD300B-LMIR5-DAP12-activation	NODE01858	CD300B/LMIR5										21B	M21B-EVID-006578
CHAIN:05125	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02235	Clec2i/Clr-g	M21B-E006636	Clec2i-Klrb1f-NKR-P1F-recognition	NODE06170	Klrb1f/NKR-P1F										21B	M21B-EVID-006579
CHAIN:05126	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02045	CEACAM16	M21B-E006643	CEACAM16-TECTA-tectorial-membrane-association	NODE10938	TECTA/alpha-tectorin										21B	M21B-EVID-006586
CHAIN:05127	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02045	CEACAM16	M21B-E006644	CEACAM16-TECTB-tectorial-membrane-association	NODE10940	TECTB/beta-tectorin										21B	M21B-EVID-006587
CHAIN:05128	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11984	ZP3/zona pellucida glycoprotein 3	M21B-E006645	ZP3-ZP3R-SP56-sperm-binding	NODE11985	ZP3R/SP56										21B	M21B-EVID-006588
CHAIN:05129	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09906	RSPO1/R-spondin 1	M21B-E006649	RSPO1-ZNRF3-WNT-potentiation	NODE11980	ZNRF3/RING finger protein 3										21B	M21B-EVID-006592
CHAIN:05130	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09906	RSPO1/R-spondin 1	M21B-E006650	RSPO1-RNF43-WNT-potentiation	NODE09829	RNF43/RING finger protein 43										21B	M21B-EVID-006593
CHAIN:05131	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03687	FGL2/sFGL2	M21B-E006651	FGL2-FCGR3-immunosuppressive-binding	NODE03560	FCGR3/FcγRIII										21B	M21B-EVID-006594
CHAIN:05132	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02019	CDH2/N-cadherin	M21B-E006652	CDH2-ASTN1-neuron-glia-migration	NODE00791	ASTN1/astrotactin-1										21B	M21B-EVID-006595
CHAIN:05133	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02234	CLEC2D/Clr-b	M21B-E006653	CLEC2D-KLRB1B-missing-self-recognition	NODE06169	KLRB1B/NKR-P1B										21B	M21B-EVID-006596
CHAIN:05134	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11863	WNT4	M21B-E006654	WNT4-MuSK-NMJ-prepatterning	NODE07598	MUSK/MuSK										21B	M21B-EVID-006597
CHAIN:05135	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11900	WNT9A	M21B-E006655	WNT9A-MuSK-LRP4-NMJ	NODE07598	MUSK/MuSK										21B	M21B-EVID-006598
CHAIN:05136	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11902	WNT9B	M21B-E006656	WNT9B-MuSK-NMJ	NODE07598	MUSK/MuSK										21B	M21B-EVID-006599
CHAIN:05137	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11845	WNT10B	M21B-E006657	WNT10B-MuSK-NMJ	NODE07598	MUSK/MuSK										21B	M21B-EVID-006600
CHAIN:05138	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11849	WNT11	M21B-E006658	WNT11-MuSK-LRP4-NMJ	NODE07598	MUSK/MuSK										21B	M21B-EVID-006601
CHAIN:05139	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11852	WNT16	M21B-E006659	WNT16-MuSK-NMJ	NODE07598	MUSK/MuSK										21B	M21B-EVID-006602
CHAIN:05140	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10534	SOSTDC1/Wise/USAG1	M21B-E006660	SOSTDC1-LRP4-Wnt-BMP-modulation	NODE06549	LRP4/Lrp4										21B	M21B-EVID-006603
CHAIN:05141	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04345	GPC3/glypican-3	M21B-E006661	GPC3-CD81-Hhex-liver-regeneration	NODE01967	CD81/tetraspanin-28										21B	M21B-EVID-006604
CHAIN:05142	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03495	FAM19A1/TAFA1	M21B-E006662	FAM19A1-GPR1-neural-stem-cell-regulation	NODE04370	GPR1										21B	M21B-EVID-006605
CHAIN:05143	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01833	CD24	M21B-E006663	CD24-SIGLECG-DAMP-immune-checkpoint	NODE10334	SIGLECG/Siglec-G										21B	M21B-EVID-006606
CHAIN:05144	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10228	SEMA6C	M21B-E006664	SEMA6C-PLXNA1-proprioceptive-axon-guidance	NODE09135	PLXNA1/Plexin-A1										21B	M21B-EVID-006607
CHAIN:05145	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06632	LY6H/lymphocyte antigen 6 family member H	M21B-E006665	LY6H-CD36-cell-surface-binding	NODE01881	CD36/SCARB3 scavenger receptor										21B	M21B-EVID-006608
CHAIN:05146	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08317	NRN1/neuritin-1	M21B-E006666	NRN1-CD36-cell-surface-binding	NODE01881	CD36/SCARB3 scavenger receptor										21B	M21B-EVID-006609
CHAIN:05147	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11809	VWC2L/von Willebrand factor C domain-containing 2-like	M21B-E006667	VWC2L-CD36-cell-surface-binding	NODE01881	CD36/SCARB3 scavenger receptor										21B	M21B-EVID-006610
CHAIN:05148	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10108	SCRG1/stimulator of chondrogenesis 1	M21B-E006668	SCRG1-CD36-cell-surface-binding	NODE01881	CD36/SCARB3 scavenger receptor										21B	M21B-EVID-006611
CHAIN:05149	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03496	FAM19A2/TAFA2	M21B-E006669	TAFA2-KIR3DL2-D0-domain-binding	NODE06135	KIR3DL2/CD158k										21B	M21B-EVID-006612
CHAIN:05150	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03496	FAM19A2/TAFA2	M21B-E006670	TAFA2-KIR3DL3-D0-domain-binding	NODE06136	KIR3DL3										21B	M21B-EVID-006613
CHAIN:05151	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03496	FAM19A2/TAFA2	M21B-E006671	TAFA2-KIR2DL5A-D0-domain-binding	NODE06126	KIR2DL5A/CD158f										21B	M21B-EVID-006614
CHAIN:05152	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10487	SMOC1/SPARC-related modular calcium-binding protein 1	M21B-E006672	SMOC1-SMOC2-extracellular-association	NODE10488	SMOC2/SPARC-related modular calcium-binding protein 2										21B	M21B-EVID-006615
CHAIN:05153	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08063	NGF/nerve growth factor	M21B-E006673	NGF-SORCS3-binding	NODE10521	SORCS3/SorCS3										21B	M21B-EVID-006616
CHAIN:05154	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02315	Coagulation factor VIII/FVIII	M21B-E006674	FVIII-LDLR-clearance	NODE06336	LDLR/low-density lipoprotein receptor										21B	M21B-EVID-006617
CHAIN:05155	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10203	SEMA4B/semaphorin 4B	M21B-E006675	SEMA4B-DCBLD2-binding	NODE02782	DCBLD2/CLCP1/ESDN										21B	M21B-EVID-006618
CHAIN:05156	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03452	F2L/HEBP1-derived peptide	M21B-E006676	F2L-FPR3-chemotaxis	NODE03823	FPR3/formyl peptide receptor 3										21B	M21B-EVID-006619
CHAIN:05157	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08187	Norrin/NDP/Norrie disease protein	M21B-E006677	NDP-TSPAN12-ligand-capture	NODE11508	TSPAN12/tetraspanin-12										21B	M21B-EVID-006620
CHAIN:05158	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02011	CDH1/E-cadherin	M21B-E006678	CDH1-DSG2-heterophilic-adhesion	NODE02974	DSG2/desmoglein-2										21B	M21B-EVID-006621
CHAIN:05159	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02011	CDH1/E-cadherin	M21B-E006679	CDH1-DSC3-heterophilic-adhesion	NODE02967	DSC3/desmocollin-3										21B	M21B-EVID-006622
CHAIN:05160	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02011	CDH1/E-cadherin	M21B-E006680	CDH1-EFNB1-heterophilic-adhesion	NODE03100	EFNB1/ephrin-B1										21B	M21B-EVID-006623
CHAIN:05161	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10249	SERPINA4/Kallistatin	M21B-E006681	Kallistatin-NOTCH1-HES1-neuronal-function	NODE08195	NOTCH1 receptor										21B	M21B-EVID-006624
CHAIN:05162	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E006682	WNT3A-FZD10-LRP6-spinal-cord-development	NODE03873	FZD10/Frizzled-10										21B	M21B-EVID-006625
CHAIN:05163	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03081	EFNA2/ephrin-A2	M21B-E006683	EFNA2-EPHA7-striatal-binding	NODE03282	EPHA7/EphA7 receptor										21B	M21B-EVID-006626
CHAIN:05164	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03088	EFNA4/ephrin-A4	M21B-E006684	EFNA4-EPHA4-striatal-binding	NODE03271	EPHA4/EphA4 receptor										21B	M21B-EVID-006627
CHAIN:05165	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01657	CCL18	M21B-E006685	CCL18-PITPNM3-calcium-migration	NODE09054	PITPNM3/Nir1										21B	M21B-EVID-006628
CHAIN:05166	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04948	ICAM3/CD50	M21B-E006686	ICAM3-CD209-DC-SIGN-adhesion	NODE01825	CD209/DC-SIGN										21B	M21B-EVID-006629
CHAIN:05167	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01752	CCN3/NOV	M21B-E006687	CCN3-NOTCH1-noncanonical-Notch	NODE08195	NOTCH1 receptor										21B	M21B-EVID-006630
CHAIN:05168	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09910	RSPO2/R-spondin-2	M21B-E006688	RSPO2-LGR4-WNT-potentiation	NODE06385	LGR4/GPR48										21B	M21B-EVID-006631
CHAIN:05169	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03654	FGF8b	M21B-E006689	FGF8b-FGFR4-receptor-binding	NODE03678	FGFR4										21B	M21B-EVID-006632
CHAIN:05170	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01295	BMP2	M21B-E006690	BMP2-ACVR2B-binding	NODE00213	ACVR2B/ActRIIB										21B	M21B-EVID-006633
CHAIN:05171	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01650	CCL17	M21B-E006691	CCL17-CCR8-noncanonical-GPCR	NODE01791	CCR8										21B	M21B-EVID-006634
CHAIN:05172	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E006692	WNT3A-FZD2-receptor-selectivity	NODE03875	FZD2										21B	M21B-EVID-006635
CHAIN:05173	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E006693	WNT3A-FZD7-receptor-dependent-canonical-activation	NODE03889	FZD7										21B	M21B-EVID-006636
CHAIN:05174	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11865	WNT5A	M21B-E006694	WNT5A-LRP6-noncanonical-antagonism	NODE06552	LRP6										21B	M21B-EVID-006637
CHAIN:05175	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03766	FNDC5/irisin	M21B-E006695	FNDC5-irisin-alphaVbeta5-integrin	NODE05915	ITGAV:ITGB5 integrin										21B	M21B-EVID-006638
CHAIN:05176	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03110	EGFL7/epidermal growth factor-like protein 7	M21B-E006696	EGFL7-NOTCH1-Notch-antagonism	NODE08195	NOTCH1 receptor										21B	M21B-EVID-006639
CHAIN:05177	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E006697	WNT3A-FZD4-receptor-selectivity	NODE03879	FZD4										21B	M21B-EVID-006640
CHAIN:05178	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E006698	WNT3A-FZD5-receptor-selectivity	NODE03883	FZD5										21B	M21B-EVID-006641
CHAIN:05179	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03110	EGFL7/epidermal growth factor-like protein 7	M21B-E006699	EGFL7-NOTCH2-binding-antagonist-context	NODE08203	NOTCH2 receptor										21B	M21B-EVID-006642
CHAIN:05180	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03110	EGFL7/epidermal growth factor-like protein 7	M21B-E006700	EGFL7-NOTCH3-binding-antagonist-context	NODE08208	NOTCH3 receptor										21B	M21B-EVID-006643
CHAIN:05181	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03110	EGFL7/epidermal growth factor-like protein 7	M21B-E006701	EGFL7-NOTCH4-binding-antagonist-context	NODE08215	NOTCH4 receptor										21B	M21B-EVID-006644
CHAIN:05182	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11103	TIMP2/tissue inhibitor of metalloproteinase 2	M21B-E006702	TIMP2-MMP14-cell-surface-inhibitory-complex	NODE07452	MMP14/MT1-MMP										21B	M21B-EVID-006645
CHAIN:05183	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11863	WNT4	M21B-E006703	WNT4-FZD5-direct-CRD-binding	NODE03884	FZD5/Frizzled-5 cysteine-rich domain										21B	M21B-EVID-006646
CHAIN:05184	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11863	WNT4	M21B-E006704	WNT4-FZD8-direct-CRD-binding	NODE03894	FZD8/Frizzled-8 cysteine-rich domain										21B	M21B-EVID-006647
CHAIN:05185	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11865	WNT5A	M21B-E006705	WNT5A-FZD1-direct-CRD-binding	NODE03871	FZD1/Frizzled-1 cysteine-rich domain										21B	M21B-EVID-006648
CHAIN:05186	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11865	WNT5A	M21B-E006706	WNT5A-FZD8-direct-CRD-binding	NODE03894	FZD8/Frizzled-8 cysteine-rich domain										21B	M21B-EVID-006649
CHAIN:05187	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11884	WNT5B	M21B-E006707	WNT5B-FZD5-direct-CRD-binding	NODE03884	FZD5/Frizzled-5 cysteine-rich domain										21B	M21B-EVID-006650
CHAIN:05188	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11884	WNT5B	M21B-E006708	WNT5B-FZD8-direct-CRD-binding	NODE03894	FZD8/Frizzled-8 cysteine-rich domain										21B	M21B-EVID-006651
CHAIN:05189	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11887	WNT7A	M21B-E006709	WNT7A-FZD5-receptor-binding-and-signaling	NODE03885	FZD5/Frizzled-5 receptor										21B	M21B-EVID-006652
CHAIN:05190	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11887	WNT7A	M21B-E006710	WNT7A-FZD7-PCP-satellite-cell-function	NODE03891	FZD7/Frizzled-7 receptor										21B	M21B-EVID-006653
CHAIN:05191	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01298	BMP3	M21B-E006711	BMP3-ACVR2A-weak-typeII-receptor-binding	NODE00206	ACVR2A/ActRIIA										21B	M21B-EVID-006654
CHAIN:05192	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01298	BMP3	M21B-E006712	BMP3-ACVR2B-antagonist-binding	NODE00213	ACVR2B/ActRIIB										21B	M21B-EVID-006655
CHAIN:05193	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02868	DKK2/Dickkopf-related protein 2	M21B-E006713	DKK2-KREMEN2-WNT-inhibitory-complex	NODE06184	KREMEN2/Krm2										21B	M21B-EVID-006656
CHAIN:05194	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03057	EDN2/Endothelin-2	M21B-E006714	EDN2-EDNRA-ovarian-contraction	NODE03060	EDNRA/Endothelin receptor type A										21B	M21B-EVID-006657
CHAIN:05195	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11081	Thyrostimulin/GPHA2:GPHB5	M21B-E006715	THYROSTIMULIN-TSHR-GPCR	NODE11491	TSHR/thyrotropin receptor										21B	M21B-EVID-006658
CHAIN:05196	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09607	RAET1G/ULBP5	M21B-E006716	RAET1G-KLRK1-NKG2D-activation	NODE06177	KLRK1/NKG2D										21B	M21B-EVID-006659
CHAIN:05197	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09608	RAET1L/ULBP6	M21B-E006717	RAET1L-KLRK1-NKG2D-activation	NODE06177	KLRK1/NKG2D										21B	M21B-EVID-006660
CHAIN:05198	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04595	H60b	M21B-E006718	H60b-KLRK1-NKG2D-NK-activation	NODE06177	KLRK1/NKG2D										21B	M21B-EVID-006661
CHAIN:05199	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03104	EFNB2/ephrin-B2	M21B-E006719	EFNB2-EPHB1-dopaminergic-guidance	NODE03287	EPHB1										21B	M21B-EVID-006662
CHAIN:05200	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11849	WNT11	M21B-E006720	WNT11-FZD7-noncanonical-PCP-convergent-extension	NODE03889	FZD7										21B	M21B-EVID-006663
CHAIN:05201	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03104	EFNB2/ephrin-B2	M21B-E006721	EFNB2-EPHB6-binding	NODE03312	EPHB6/EphB6 pseudokinase										21B	M21B-EVID-006664
CHAIN:05202	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03634	FGF21	M21B-E006722	FGF21-betaKlotho-FGFR4-binding-only	NODE03679	FGFR4:beta-Klotho receptor complex										21B	M21B-EVID-006665
CHAIN:05203	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04029	GDF11	M21B-E006723	GDF11-ACVR2A-binding	NODE00206	ACVR2A/ActRIIA										21B	M21B-EVID-006666
CHAIN:05204	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03728	FLRT2	M21B-E006724	FLRT2-UNC5C-retinal-repulsion	NODE11592	UNC5C										21B	M21B-EVID-006667
CHAIN:05205	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04678	HGF	M21B-E006725	HGF-SDC1-MET-coreceptor	NODE10121	SDC1/Syndecan-1										21B	M21B-EVID-006668
CHAIN:05206	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05056	IGFBP4	M21B-E006726	IGFBP4-FZD8-WNT-inhibition	NODE03893	FZD8/Frizzled-8										21B	M21B-EVID-006669
